activation_estimate_ms,activation_started_timestamp,active_requests,agent_healthy,available,completed_requests,cpu_utilization_percent,deactivation_timestamp,ewma_inference_ms,ewma_tokens_per_second,ewma_ttft_ms,experiment,failed_requests,gpu_measurement_attributable,gpu_memory_total_mib,gpu_memory_used_mib,gpu_memory_utilization_percent,gpu_metrics_reason,gpu_model,gpu_temperature_celsius,gpu_utilization_percent,healthy,idle_seconds,inference_process_rss_mib,inference_ready,inference_worker_running,last_activation,last_deactivation,last_inference_ms,last_request_timestamp,last_tokens_per_second,last_ttft_ms,management_process_rss_mib,management_runtime_running,max_concurrency,method,model,model_cache_bytes,model_cached,model_digest,node,node_id,node_state,phase,profile_inference_ms,queue_length,ram_utilization_percent,ready_timestamp,role,route,rtt_ms,runtime_running,state_changed_timestamp,temperature_celsius,timestamp
0.0,1788492765.4992259,0,True,True,0,10.417,,2500.0,0.0,0.0,idle,0,False,,,,dcgm_not_available_for_node,,,,True,,1653.812,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},0.0,,0.0,0.0,46.117,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,41.799,1788492765.7595692,nano,nano,17.613,True,1788492765.7595828,37.281,1788492773.773196
1200.863,1788492765.709366,0,True,True,0,35.22,,1200.0,0.0,0.0,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.709366, ""activation_time_ms"": 1.892, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 0.0, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 0.0, ""model_remote_download_ms"": 0.0, ""node_state"": ""CACHED"", ""node_state_before"": ""COLD"", ""ready_timestamp"": null, ""transition"": {""new_state"": ""CACHED"", ""node"": ""agx"", ""old_state"": ""COLD"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cached_on_demand:cache_prime"", ""timestamp"": 1788492765.7112207}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.347, ""worker_stop_ms"": 0.0}",{},0.0,,0.0,0.0,341.328,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,agx,etri-ser0001-cg0msb,CACHED,measurement,1200.0,0,18.243,,agx,nano,5.715,True,1788492765.7112207,55.0,1788492773.7433884
1000.0,1788492765.7242222,0,True,True,0,2.19,,800.0,0.0,0.0,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,52.0,0.0,False,,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.7242222, ""activation_time_ms"": 6.608, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 0.0, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 0.0, ""model_remote_download_ms"": 0.0, ""node_state"": ""CACHED"", ""node_state_before"": ""COLD"", ""ready_timestamp"": null, ""transition"": {""new_state"": ""CACHED"", ""node"": ""spark"", ""old_state"": ""COLD"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cached_on_demand:cache_prime"", ""timestamp"": 1788492765.7307992}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 1.429, ""worker_stop_ms"": 0.0}",{},0.0,,0.0,0.0,340.656,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,spark,etri-ser0002-cgnmsb,CACHED,measurement,800.0,0,24.966,,spark,nano,13.51,True,1788492765.7307992,37.05,1788492773.758038
0.0,1788492765.4992259,0,True,True,0,6.522,,2500.0,0.0,0.0,idle,0,False,,,,dcgm_not_available_for_node,,,,True,,1653.812,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},0.0,,0.0,0.0,46.117,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,41.795,1788492765.7595692,nano,nano,25.619,True,1788492765.7595828,37.312,1788492774.8262005
1200.863,1788492765.709366,0,True,True,0,5.564,,1200.0,0.0,0.0,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.709366, ""activation_time_ms"": 1.892, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 0.0, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 0.0, ""model_remote_download_ms"": 0.0, ""node_state"": ""CACHED"", ""node_state_before"": ""COLD"", ""ready_timestamp"": null, ""transition"": {""new_state"": ""CACHED"", ""node"": ""agx"", ""old_state"": ""COLD"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cached_on_demand:cache_prime"", ""timestamp"": 1788492765.7112207}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.347, ""worker_stop_ms"": 0.0}",{},0.0,,0.0,0.0,341.328,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,agx,etri-ser0001-cg0msb,CACHED,measurement,1200.0,0,18.239,,agx,nano,27.33,True,1788492765.7112207,35.0,1788492774.805737
1000.0,1788492765.7242222,0,True,True,0,1.305,,800.0,0.0,0.0,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,52.0,0.0,False,,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.7242222, ""activation_time_ms"": 6.608, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 0.0, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 0.0, ""model_remote_download_ms"": 0.0, ""node_state"": ""CACHED"", ""node_state_before"": ""COLD"", ""ready_timestamp"": null, ""transition"": {""new_state"": ""CACHED"", ""node"": ""spark"", ""old_state"": ""COLD"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cached_on_demand:cache_prime"", ""timestamp"": 1788492765.7307992}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 1.429, ""worker_stop_ms"": 0.0}",{},0.0,,0.0,0.0,340.656,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,spark,etri-ser0002-cgnmsb,CACHED,measurement,800.0,0,24.959,,spark,nano,15.793,True,1788492765.7307992,38.05,1788492774.853894
0.0,1788492765.4992259,0,True,True,0,4.275,,2500.0,0.0,0.0,idle,0,False,,,,dcgm_not_available_for_node,,,,True,,1653.812,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},0.0,,0.0,0.0,46.117,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,41.795,1788492765.7595692,nano,nano,27.517,True,1788492765.7595828,37.187,1788492775.922366
1200.863,1788492765.709366,0,True,True,0,9.426,,1200.0,0.0,0.0,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.709366, ""activation_time_ms"": 1.892, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 0.0, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 0.0, ""model_remote_download_ms"": 0.0, ""node_state"": ""CACHED"", ""node_state_before"": ""COLD"", ""ready_timestamp"": null, ""transition"": {""new_state"": ""CACHED"", ""node"": ""agx"", ""old_state"": ""COLD"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cached_on_demand:cache_prime"", ""timestamp"": 1788492765.7112207}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.347, ""worker_stop_ms"": 0.0}",{},0.0,,0.0,0.0,341.328,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,agx,etri-ser0001-cg0msb,CACHED,measurement,1200.0,0,18.288,,agx,nano,6.327,True,1788492765.7112207,65.0,1788492775.9023564
1000.0,1788492765.7242222,0,True,True,0,1.323,,800.0,0.0,0.0,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,52.0,0.0,False,,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.7242222, ""activation_time_ms"": 6.608, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 0.0, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 0.0, ""model_remote_download_ms"": 0.0, ""node_state"": ""CACHED"", ""node_state_before"": ""COLD"", ""ready_timestamp"": null, ""transition"": {""new_state"": ""CACHED"", ""node"": ""spark"", ""old_state"": ""COLD"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cached_on_demand:cache_prime"", ""timestamp"": 1788492765.7307992}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 1.429, ""worker_stop_ms"": 0.0}",{},0.0,,0.0,0.0,340.656,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,spark,etri-ser0002-cgnmsb,CACHED,measurement,800.0,0,24.954,,spark,nano,13.588,True,1788492765.7307992,37.05,1788492775.9194138
0.0,1788492765.4992259,0,True,True,0,8.442,,2500.0,0.0,0.0,idle,0,False,,,,dcgm_not_available_for_node,,,,True,,1653.812,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},0.0,,0.0,0.0,46.117,True,1,cached_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,41.802,1788492765.7595692,nano,nano,27.139,True,1788492765.7595828,37.468,1788492776.986356
